r,U_00,U_01,U_11,hs_00,hs_01,hs_11,lj_00,lj_01,lj_11,coulomb_00,coulomb_01,coulomb_11
1.6500000000000001,0.4176597574151504,-0.9983912070223384,-0.1504032590693809,0.0,0.0,0.0,-0.18840084864545562,-0.3923306009617324,-0.7564638651299869,0.606060606060606,-0.606060606060606,0.606060606060606
1.6600000000000001,0.4203794259347729,-0.9820679685377456,-0.1316317185692466,0.0,0.0,0.0,-0.1820302126194439,-0.3796583299835287,-0.7340413571234634,0.6024096385542168,-0.6024096385542168,0.6024096385542168
1.67,0.42290313972429044,-0.9662218478170304,-0.11342960560046911,0.0,0.0,0.0,-0.17589925548529045,-0.3674194526074495,-0.71223200081005,0.5988023952095809,-0.5988023952095809,0.5988023952095809
1.68,0.42523961631799106,-0.9508384432727721,-0.09579228807112261,0.0,0.0,0.0,-0.16999847892010417,-0.3556003480346769,-0.6910303833092178,0.5952380952380952,-0.5952380952380952,0.5952380952380952
1.69,0.42739723295815624,-0.93590354986034,-0.0787135322665592,0.0,0.0,0.0,-0.16431874337320473,-0.344187573528979,-0.6704295085979202,0.591715976331361,-0.591715976331361,0.591715976331361
1.7,0.42938403495518196,-0.9214031939215116,-0.062185754192595755,0.0,0.0,0.0,-0.15885125916246515,-0.3331678998038645,-0.6504210483102428,0.5882352941176471,-0.5882352941176471,0.5882352941176471
1.71,0.43120774457663597,-0.9073236616747486,-0.04620024063411976,0.0,0.0,0.0,-0.1535875770607909,-0.3225283400373218,-0.6309955622715466,0.5847953216374269,-0.5847953216374269,0.5847953216374269
1.72,0.4328757703268878,-0.8936515221835981,-0.03074734338210161,0.0,0.0,0.0,-0.14851957851032155,-0.3122561733463888,-0.612142692219311,0.5813953488372093,-0.5813953488372093,0.5813953488372093
1.73,0.43439521649947577,-0.8803736455334937,-0.01581664968845986,0.0,0.0,0.0,-0.14363946558144913,-0.30233896345256883,-0.5938513317693848,0.5780346820809249,-0.5780346820809249,0.5780346820809249
1.74,0.43577289290219084,-0.8674772168582179,-0.0013971316605003725,0.0,0.0,0.0,-0.13893975077597004,-0.292764573180057,-0.5761097753386613,0.5747126436781609,-0.5747126436781609,0.5747126436781609
1.75,0.43701532467030846,-0.8549497467790067,0.0125227230008772,0.0,0.0,0.0,-0.1344132467582629,-0.2835211753504353,-0.5589058484276942,0.5714285714285714,-0.5714285714285714,0.5714285714285714
1.76,0.43812876209678964,-0.8427790787503922,0.025954796787009404,0.0,0.0,0.0,-0.13005305608502857,-0.2745972605685739,-0.5422270213948088,0.5681818181818182,-0.5681818181818182,0.5681818181818182
1.77,0.43911919041986613,-0.8309533937462652,0.03891124279988434,0.0,0.0,0.0,-0.12585256099256328,-0.26598164233383575,-0.526060508612545,0.5649717514124294,-0.5649717514124294,0.5649717514124294
1.78,0.4399923395184549,-0.8194612126662753,0.05140439812487008,0.0,0.0,0.0,-0.1218054132905339,-0.2576634598572865,-0.5103933546841187,0.5617977528089888,-0.5617977528089888,0.5617977528089888
1.79,0.44075369347451526,-0.8082913967957299,0.06344670866828528,0.0,0.0,0.0,-0.11790552440257969,-0.249632178918635,-0.49521250920880966,0.5586592178770949,-0.5586592178770949,0.5586592178770949
1.8,0.44140849996893566,-0.7974331466107923,0.07505066413769379,0.0,0.0,0.0,-0.11414705558661992,-0.24187759105523676,-0.4805048914178618,0.5555555555555556,-0.5555555555555556,0.5555555555555556
1.81,0.44196177948398624,-0.786875999184373,0.08622874199114372,0.0,0.0,0.0,-0.11052440836131765,-0.23438981133906905,-0.4662574458541602,0.5524861878453039,-0.5524861878453039,0.5524861878453039
1.82,0.44241833429091015,-0.7766098244160562,0.09699335931314557,0.0,0.0,0.0,-0.10703221515963922,-0.22715927496550686,-0.4524571901374038,0.5494505494505494,-0.5494505494505494,0.5494505494505494
1.83,0.44278275720598675,-0.7666248202811691,0.10735683169190968,0.0,0.0,0.0,-0.10366533022570719,-0.22017673284947514,-0.43909125573978425,0.5464480874316939,-0.5464480874316939,0.5464480874316939
1.84,0.44305944010247267,-0.7569115072692562,0.11733133827596465,0.0,0.0,0.0,-0.10041882076709255,-0.213433246399691,-0.42614692259360054,0.5434782608695652,-0.5434782608695652,0.5434782608695652
1.85,0.4432525821693061,-0.7474607221603398,0.12692889228025972,0.0,0.0,0.0,-0.09728795837123441,-0.2069201816197993,-0.41361164826028074,0.5405405405405405,-0.5405405405405405,0.5405405405405405
1.86,0.4433661979104227,-0.7382636112680921,0.13616131629353695,0.0,0.0,0.0,-0.0942682106917278,-0.20062920266594164,-0.40147309230861356,0.5376344086021505,-0.5376344086021505,0.5376344086021505
1.87,0.4434041248810455,-0.7293116232620953,0.14504022181132126,0.0,0.0,0.0,-0.09135523340772446,-0.19455226497332534,-0.3897191364774487,0.53475935828877,-0.53475935828877,0.53475935828877
1.8800000000000001,0.44337003115943335,-0.7205965016664542,0.15357699248336765,0.0,0.0,0.0,-0.0885448624575879,-0.18868160804943285,-0.3783379011336536,0.5319148936170213,-0.5319148936170213,0.5319148936170213
1.8900000000000001,0.4432674225543599,-0.712110277118912,0.1617827706217153,0.0,0.0,0.0,-0.08583310654616917,-0.1830097480183829,-0.36731775847881376,0.5291005291005291,-0.5291005291005291,0.5291005291005291
1.9000000000000001,0.4430996495500847,-0.703845259463092,0.16966844656644942,0.0,0.0,0.0,-0.0832161399235995,-0.17752946998940775,-0.35664734290723477,0.5263157894736842,-0.5263157894736842,0.5263157894736842
1.9100000000000001,0.4428699139918177,-0.695794029736344,0.17724465055158556,0.0,0.0,0.0,-0.0806902954322661,-0.17223382031226023,-0.3463155588724982,0.5235602094240838,-0.5235602094240838,0.5235602094240838
1.92,0.44258127551569515,-0.6879494321067899,0.18452174675379263,0.0,0.0,0.0,-0.0782520578176382,-0.16711609877345657,-0.33631158657954074,0.5208333333333334,-0.5208333333333334,0.5208333333333334
1.93,0.44223665772811516,-0.680304565805333,0.19150982924251675,0.0,0.0,0.0,-0.07589805729779162,-0.16216985077942628,-0.32662488578339005,0.5181347150259068,-0.5181347150259068,0.5181347150259068
1.94,0.441838854139944,-0.6728527770915561,0.19821871958195403,0.0,0.0,0.0,-0.07362506338582923,-0.15738885956578286,-0.3172451979438192,0.5154639175257733,-0.5154639175257733,0.5154639175257733
1.95,0.4413905338616315,-0.6655876512864156,0.20465796586371598,0.0,0.0,0.0,-0.07142997895888137,-0.1527671384659027,-0.3081625469567969,0.5128205128205129,-0.5128205128205129,0.5128205128205129
1.96,0.44089424706567504,-0.6585030048993905,0.21083684297426442,0.0,0.0,0.0,-0.06930983456697805,-0.1482989232667374,-0.29936723865838866,0.5102040816326531,-0.5102040816326531,0.5102040816326531
1.97,0.44035243022317316,-0.6515928778731348,0.2167643539236801,0.0,0.0,0.0,-0.06726178297479635,-0.14397866467516532,-0.2908498592742894,0.5076142131979695,-0.5076142131979695,0.5076142131979695
1.98,0.43976741112142176,-0.6448515259646684,0.2224492320823213,0.0,0.0,0.0,-0.06528309392908331,-0.13980102091416335,-0.28260127296818377,0.5050505050505051,-0.5050505050505051,0.5050505050505051
1.99,0.43914141366964154,-0.6382734132786332,0.22789994418973303,0.0,0.0,0.0,-0.06337114914442878,-0.13576085046456293,-0.2746126186243373,0.5025125628140703,-0.5025125628140703,0.5025125628140703
2.0,0.4384765625,-0.6318532049650898,0.23312469401600006,0.0,0.0,0.0,-0.0615234375,-0.13185320496508973,-0.26687530598399994,0.5,-0.5,0.5
2.0100000000000002,0.43777488737110914,-0.6255857600916686,0.23813142656984448,0.0,0.0,0.0,-0.05973755043983606,-0.12807332228072327,-0.25938101124110075,0.49751243781094523,-0.49751243781094523,0.49751243781094523
2.02,0.4370383273811551,-0.6194661246975924,0.2429278327602979,0.0,0.0,0.0,-0.05801117756933992,-0.1244166197470974,-0.25212167219019715,0.49504950495049505,-0.49504950495049505,0.49504950495049505
2.0300000000000002,0.4362687349977514,-0.6134895250350839,0.24752135442994777,0.0,0.0,0.0,-0.056342102440672205,-0.12087868759666029,-0.24508948300847583,0.4926108374384236,-0.4926108374384236,0.4926108374384236
2.04,0.4354678799115145,-0.6076513610019577,0.2519191896876748,0.0,0.0,0.0,-0.05472819851985803,-0.11745528257058517,-0.23827688874369773,0.49019607843137253,-0.49019607843137253,0.49019607843137253
2.05,0.43463745272023857,-0.6019471997677059,0.25612829847763346,0.0,0.0,0.0,-0.05316742532854199,-0.11414232171892547,-0.23167657957114707,0.48780487804878053,-0.48780487804878053,0.48780487804878053
2.06,0.43377906845040604,-0.5963727695941199,0.26015540832906725,0.0,0.0,0.0,-0.05165782475347745,-0.11093587639023642,-0.22528148487481622,0.4854368932038835,-0.4854368932038835,0.4854368932038835
2.07,0.4328942699226145,-0.5909239538504018,0.26400702023853206,0.0,0.0,0.0,-0.05019751751699907,-0.10783216641078816,-0.2190847672010815,0.48309178743961356,-0.48309178743961356,0.48309178743961356
2.08,0.43198453096732714,-0.5855967852217909,0.26768941464229834,0.0,0.0,0.0,-0.04878469980190356,-0.10482755445256024,-0.2130798161269324,0.4807692307692307,-0.4807692307692307,0.4807692307692307
2.09,0.4310512594971787,-0.5803874401099647,0.2712086574421982,0.0,0.0,0.0,-0.04741764002435245,-0.10191854058843347,-0.20726024207933297,0.47846889952153115,-0.47846889952153115,0.47846889952153115
2.1,0.43009580044187595,-0.5752922332227903,0.2745706060530818,0.0,0.0,0.0,-0.04609467574860019,-0.09910175703231414,-0.20161987013739435,0.47619047619047616,-0.47619047619047616,0.47619047619047616
2.11,0.42911943855154616,-0.5703076123504921,0.2777809154443687,0.0,0.0,0.0,-0.04481421073755336,-0.09637396306139258,-0.1961527338447308,0.47393364928909953,-0.47393364928909953,0.47393364928909953
2.12,0.4281234010741855,-0.5654301533248136,0.2808450441520313,0.0,0.0,0.0,-0.043574712133361594,-0.09373204011726645,-0.1908530690555158,0.4716981132075471,-0.4716981132075471,0.4716981132075471
2.13,0.427108860312669,-0.5606565551574157,0.2837682602407449,0.0,0.0,0.0,-0.042374707762448394,-0.09117298708229842,-0.18571530783437246,0.4694835680751174,-0.4694835680751174,0.4694835680751174
2.14,0.4260769360665822,-0.5559836353534389,0.286555647198957,0.0,0.0,0.0,-0.041212783559586005,-0.08869391572727062,-0.18073407242721126,0.4672897196261682,-0.4672897196261682,0.4672897196261682
2.15,0.4250286979639446,-0.5514083253959368,0.2892121097522875,0.0,0.0,0.0,-0.04008758110582284,-0.08629204632616935,-0.17590416931747996,0.46511627906976744,-0.46511627906976744,0.46511627906976744
2.16,0.4239651676876966,-0.5469276663967124,0.29174237958303323,0.0,0.0,0.0,-0.03899779527526629,-0.08396470343374948,-0.17122058337992968,0.4629629629629629,-0.4629629629629629,0.4629629629629629
2.17,0.42288732110163724,-0.5425388049089545,0.29415102094561585,0.0,0.0,0.0,-0.03794217198592037,-0.08170931182139687,-0.16667847214194176,0.4608294930875576,-0.4608294930875576,0.4608294930875576
2.18,0.4217960902803083,-0.5382389888969937,0.29644243616965704,0.0,0.0,0.0,-0.03691950604996692,-0.07952339256671853,-0.16227316016061816,0.4587155963302752,-0.4587155963302752,0.4587155963302752
2.19,0.4206923654471428,-0.5340255638584426,0.2986208710439593,0.0,0.0,0.0,-0.035928639119067296,-0.07740455929223253,-0.15800013352225076,0.4566210045662101,-0.4566210045662101,0.4566210045662101
2.2,0.4195769968250137,-0.5298959690939605,0.3006904200761032,0.0,0.0,0.0,-0.03496845772044081,-0.07535051454850596,-0.15385503446935134,0.45454545454545453,-0.45454545454545453,0.45454545454545453
2.21,0.41845079640314947,-0.5258477341199,0.3026550316235952,0.0,0.0,0.0,-0.03403789137965597,-0.07335904633709464,-0.14983365615921027,0.45248868778280543,-0.45248868778280543,0.45248868778280543
2.22,0.4173145396242112,-0.5218784752191054,0.30451851289359877,0.0,0.0,0.0,-0.033135910826239186,-0.07142802476865491,-0.14593193755685163,0.4504504504504504,-0.4504504504504504,0.4504504504504504
2.23,0.41616896699516787,-0.5179858921251926,0.3062845348092225,0.0,0.0,0.0,-0.03226152627837477,-0.06955539885165002,-0.1421459584643201,0.4484304932735426,-0.4484304932735426,0.4484304932735426
2.24,0.41501478562544336,-0.514167764835695,0.307956636741165,0.0,0.0,0.0,-0.031413785803128064,-0.06773919340712367,-0.13847193468740637,0.4464285714285714,-0.4464285714285714,0.4464285714285714
2.25,0.4138526706956629,-0.5104219505495369,0.30953823110423156,0.0,0.0,0.0,-0.03059177374878155,-0.06597750610509251,-0.13490621334021285,0.4444444444444444,-0.4444444444444444,0.4444444444444444
2.2600000000000002,0.41268326686017376,-0.5067463807243806,0.31103260781885844,0.0,0.0,0.0,-0.029794609246020908,-0.0642685046181859,-0.13144526828733621,0.44247787610619466,-0.44247787610619466,0.44247787610619466
2.27,0.41150718958637916,-0.5031390582494923,0.31244293863830946,0.0,0.0,0.0,-0.029021444774854303,-0.06261042388825885,-0.128085695722924,0.44052863436123346,-0.44052863436123346,0.44052863436123346
2.2800000000000002,0.41032502643378455,-0.4995980547298669,0.3137722813426709,0.0,0.0,0.0,-0.028271464794285585,-0.061001563501796745,-0.12482420988539925,0.43859649122807015,-0.43859649122807015,0.43859649122807015
2.29,0.4091373382755274,-0.49612150787746423,0.3150235838011534,0.0,0.0,0.0,-0.027543884431896214,-0.059440285170040644,-0.12165763890627017,0.4366812227074236,-0.4366812227074236,0.4366812227074236
2.3000000000000003,0.407944660465034,-0.4927076190055172,0.31619968790454545,0.0,0.0,0.0,-0.026837948230618077,-0.0579250103098651,-0.11858292079110665,0.4347826086956521,-0.4347826086956521,0.4347826086956521
2.31,0.4067475039503296,-0.4893546506219893,0.3173033333699326,0.0,0.0,0.0,-0.026152928950103276,-0.05645421772155638,-0.11559709953050029,0.4329004329004329,-0.4329004329004329,0.4329004329004329
2.32,0.4055463563384077,-0.4860609241183695,0.31833716142003154,0.0,0.0,0.0,-0.025488126420213038,-0.05502644135974876,-0.11269732133858919,0.4310344827586207,-0.4310344827586207,0.4310344827586207
2.33,0.40434168291196015,-0.4828248175501183,0.31930371833967075,0.0,0.0,0.0,-0.024842866444263027,-0.05364026819389512,-0.10988083101655244,0.4291845493562232,-0.4291845493562232,0.4291845493562232
2.34,0.403133927600659,-0.47964476350518714,0.32020545891210533,0.0,0.0,0.0,-0.02421649974976836,-0.052294336154759785,-0.10714496843832205,0.4273504273504274,-0.4273504273504274,0.4273504273504274
2.35,0.40192351390908104,-0.476519247057156,0.3210447497379727,0.0,0.0,0.0,-0.023608400984536003,-0.05098733216353898,-0.10448716515564435,0.425531914893617,-0.425531914893617,0.425531914893617
2.36,0.40071084580327065,-0.47344680379965,0.3218238724397839,0.0,0.0,0.0,-0.023017967756051434,-0.049717990240327914,-0.10190494111953818,0.42372881355932207,-0.42372881355932207,0.42372881355932207
2.37,0.3994963085578422,-0.4704260179588085,0.32254502675491914,0.0,0.0,0.0,-0.022444619712199975,-0.048485089688766345,-0.09939590151512304,0.42194092827004215,-0.42194092827004215,0.42194092827004215
2.38,0.3982802695654357,-0.46745552058069784,0.32321033352013506,0.0,0.0,0.0,-0.021887797661455058,-0.047287453353807074,-0.0969577337067557,0.42016806722689076,-0.42016806722689076,0.42016806722689076
2.39,0.397063079110254,-0.46453398779066424,0.3238218375506231,0.0,0.0,0.0,-0.021346962730750173,-0.0461239459496601,-0.09458820429038109,0.41841004184100417,-0.41841004184100417,0.41841004184100417
2.4,0.3958450711073308,-0.46166013912174203,0.3243815104166667,0.0,0.0,0.0,-0.02082159555933591,-0.04499347245507533,-0.09228515625,0.4166666666666667,-0.4166666666666667,0.4166666666666667
2.41,0.3946265638090995,-0.4588327359093283,0.3248912531209436,0.0,0.0,0.0,-0.020311195527000035,-0.04389497657322877,-0.090046506215156,0.41493775933609955,-0.41493775933609955,0.41493775933609955
2.42,0.39340786048076226,-0.4560505797494513,0.32535289867950246,0.0,0.0,0.0,-0.01981528001510554,-0.04282743925358353,-0.08787024181636534,0.4132231404958678,-0.4132231404958678,0.4132231404958678
2.43,0.3921892500458842,-0.45331251101805,0.3257682146094195,0.0,0.0,0.0,-0.01933338369897173,-0.04178987727319404,-0.0857544191354364,0.4115226337448559,-0.4115226337448559,0.4115226337448559
2.44,0.39097100770357707,-0.4506174074487929,0.3261389053261041,0.0,0.0,0.0,-0.018865057870193422,-0.040781341875022394,-0.08369716024766638,0.4098360655737705,-0.4098360655737705,0.4098360655737705
2.45,0.3897533955185657,-0.4479641827670496,0.3264666144531821,0.0,0.0,0.0,-0.01840986978755669,-0.03980091746092717,-0.08169665085294033,0.4081632653061224,-0.4081632653061224,0.4081632653061224
2.46,0.3885366629853765,-0.445351785377731,0.3267529270478375,0.0,0.0,0.0,-0.01796740205527392,-0.0388477203370806,-0.07975113799281291,0.4065040650406504,-0.4065040650406504,0.4065040650406504
2.47,0.38732104756782365,-0.4427791971047968,0.3269993717444383,0.0,0.0,0.0,-0.017537252027318036,-0.03792089750965509,-0.07785892785070335,0.4048582995951417,-0.4048582995951417,0.4048582995951417
2.48,0.38610677521491854,-0.4402454319803231,0.32720742281921567,0.0,0.0,0.0,-0.017119031236694372,-0.037019625528710194,-0.07601838363239728,0.40322580645161293,-0.40322580645161293,0.40322580645161293
2.49,0.3848940608542703,-0.4377495350811016,0.32737850217870423,0.0,0.0,0.0,-0.016712364848540873,-0.036143109378290385,-0.07422792352410695,0.4016064257028112,-0.4016064257028112,0.4016064257028112
2.5,0.38368310886400003,-0.4352905814108284,0.32751398127458853,0.0,0.0,0.0,-0.016316891136000006,-0.035290581410828345,-0.07248601872541147,0.4,-0.4,0.4
2.5100000000000002,0.3824741135241387,-0.43286767482601424,0.3276151829475312,0.0,0.0,0.0,-0.015932260977853333,-0.03446130032402221,-0.07079119155446076,0.398406374501992,-0.398406374501992,0.398406374501992
2.52,0.38126725944843864,-0.4304799470038305,0.3276833832024965,0.0,0.0,0.0,-0.015558137376958143,-0.03365455017843369,-0.06914201362290029,0.3968253968253968,-0.3968253968253968,0.3968253968253968
2.5300000000000002,0.3800627219974795,-0.42812655645016984,0.32771981291800856,0.0,0.0,0.0,-0.015194194998567912,-0.03286963945412248,-0.06753710407803878,0.39525691699604737,-0.39525691699604737,0.39525691699604737
2.54,0.3788606676739122,-0.4258066875462802,0.32772565949171917,0.0,0.0,0.0,-0.014840119727662566,-0.03210590014470544,-0.06597512790985563,0.39370078740157477,-0.39370078740157477,0.39370078740157477
2.5500000000000003,0.37766125450064447,-0.42351954963238997,0.3277020684245874,0.0,0.0,0.0,-0.01449560824445352,-0.031362686887292004,-0.0644547943205106,0.392156862745098,-0.392156862745098,0.392156862745098
2.56,0.37646463238273215,-0.42126437612681517,0.32765014484590604,0.0,0.0,0.0,-0.014160367617267858,-0.030639376126815148,-0.06297485515409396,0.390625,-0.390625,0.390625
2.57,0.37527094345370693,-0.41904042367909466,0.32757095498133976,0.0,0.0,0.0,-0.013834114912051809,-0.029935365313335894,-0.06153410338441902,0.38910505836575876,-0.38910505836575876,0.38910505836575876
2.58,0.37408032240703676,-0.4168469713557671,0.3274655275660719,0.0,0.0,0.0,-0.013516576817769386,-0.02925007213096092,-0.060131371658734264,0.38759689922480617,-0.38759689922480617,0.38759689922480617
2.59,0.3728928968133815,-0.41468331985745466,0.32733485520509,0.0,0.0,0.0,-0.01320748928700461,-0.02858293375706854,-0.05876553089529611,0.3861003861003861,-0.3861003861003861,0.3861003861003861
2.6,0.37170878742427693,-0.41254879076597784,0.3271798956825713,0.0,0.0,0.0,-0.012906597191107634,-0.027933406150593268,-0.05743548893281329,0.3846153846153846,-0.3846153846153846,0.3846153846153846
2.61,0.37052810846285167,-0.4104427258202795,0.32700157322226747,0.0,0.0,0.0,-0.012613653989255614,-0.02730096336817222,-0.05614018922983982,0.3831417624521073,-0.3831417624521073,0.3831417624521073
